Managua,San Jose,plane,1,375,"https://www.google.com/search?q=nicaragua&aq=f&um=1&ie=UTF-8&hl=en&tbm=isch&source=og&sa=N&tab=wi&ei=Ps5AUe7tBoS28wTKvICQBg&biw=1280&bih=642&sei=Qc5AUYf2HYzS9ASu2YDoDg"
Managua,Singapore,plane,46,1850,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=MGA&SD0=WAS&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MGA&SD0=SIN&SDP0=17-04-2013&AD=1&DO=false&NA=false"
Managua,Tegucigalpa,plane,3,330,"http://www.expedia.com/Flights-Search?trip=oneway&leg1=from:Managua,%20Nicaragua%20(MGA-Augusto%20C.%20Sandino%20Intl.),to:Tegucigalpa,%20Honduras%20(TGU-Toncontin%20Intl.),departure:03%2F21%2F2013TANYT&passengers=children:0,adults:1,seniors:0,infantinlap:Y&options=cabinclass:economy,nopenalty:N,sortby:price&mode=search"
Managua,Washington DC,plane,8,510,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=MGA&SD0=WAS&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MGA&SD0=WAS&SDP0=17-04-2013&AD=1&DO=false&NA=false"
Manama,Abu Dhabi,plane,1.25,130,"COPY: Direct Flight, KLM Airways, www.momondo.com"
Manama,Canberra (Use Sydney),plane,17,1000,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=FSP&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BAH&SD0=SYD&SDP0=18-04-2013&AD=1&DO=false&NA=false"
Manama,Lima,plane,28,1350,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=FSP&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BAH&SD0=LIM&SDP0=18-04-2013&AD=1&DO=false&NA=false"
Manama,London,plane,8,600,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=FSP&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BAH&SD0=LON&SDP0=18-04-2013&AD=1&DO=false&NA=false"
Manama,Pretoria (Use Johannesburg),plane,10,800,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=FSP&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BAH&SD0=JNB&SDP0=18-04-2013&AD=1&DO=false&NA=false"
Manama,Pretoria (Use Johannesburg),plane,11,400,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=FSP&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BAH&SD0=SIN&SDP0=18-04-2013&AD=1&DO=false&NA=false"
Manama,Riyadh,bus,7,31,"http://wikitravel.org/en/Bahrain#Get_in<BR>bus to Dammam (3 hours)<BR><BR>and then a train ride from Dammam to Riyadh (4 hours)<BR><BR>"
Manama,Washington DC,plane,16,1000,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=FSP&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BAH&SD0=WAS&SDP0=18-04-2013&AD=1&DO=false&NA=false"
Manila,Bandar Seri Begawan,plane,2,132,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ADD&SD0=ASM&SDP0=03-04-2013&AD=1&DO=true&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BWN&SD0=MNL&SDP0=03-04-2013&AD=1&DO=true&NA=false"
Manila,Beijing,plane,4.5,305,"Visa required,<BR><BR>Philippine Airlines https://onlinebooking.philippineairlines.com/flypal/AirFlightSearchForward.do"
Manila,Canberra (Use Sydney),plane,8,700,"Visa required <BR><BR>Fee required (price depending on Visa)<BR><BR>Philippine Airlines <BR>https://onlinebooking.philippineairlines.com/flypal/AirFlightSearchForward.do"
Manila,Hanoi,plane,19,312,"Malaysia Airlines http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=MNL&SD0=HAN&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MNL&SD0=HAN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Manila,Seoul,plane,10,316,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SEL&SD0=TYO&SDP0=10-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=SEL&SD0=MNL&SDP0=10-04-2013&AD=1&DO=false&NA=false"
Manila,Tokyo,plane,4.5,350,"Visa required after 90 days, <BR><BR>Philippine Airlines https://onlinebooking.philippineairlines.com/flypal/AirFlightSearchForward.do"
Manila,Tokyo,plane,5,819,"http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=MNL&SD0=TYO&SDP0=03-04-2013&SO1=TYO&SD1=MNL&SDP1=08-04-2013&AD=1&DO=true&NA=false#Search=true&TripType=return&SegNo=2&SO0=MNL&SD0=TYO&SDP0=03-04-2013&SO1=TYO&SD1=MNL&SDP1=08-04-2013&AD=1&DO=true&NA=false"
Maputo,Harare,plane,2.6,375,"http://www.expedia.com/Flights-Search?trip=oneway&leg1=from:Maputo,%20Mozambique%20%28MPM-Maputo%20Intl.%29,to:HRE,departure:03%2F29%2F2013TANYT&passengers=children:0,adults:1,seniors:0,infantinlap:Y&options=cabinclass:coach,nopenalty:N,sortby:price&mode=search"
Maputo,Lilongwe,plane,21.5,702,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=BGF&SD0=YAO&SDP0=19-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=LLW&SD0=MPM&SDP0=19-04-2013&AD=1&DO=false&NA=false"
Maputo,Lusaka,plane,8.808,499.6,"COPY: South African Airways<BR>http://www.expedia.com/Flights-Search?trip=oneway&leg1=from%3ALusaka%2C+Zambia+%28LUN-Lusaka+Intl.%29%2Cto%3AMaputo%2C+Mozambique+%28MPM-Maputo+Intl.%29%2Cdeparture%3A04%2F26%2F2013TANYT&passengers=children%3A0%2Cadults%3A1%2Cseniors%3A0%2Cinfantinlap%3AY&options=cabinclass%3Aeconomy%2Cnopenalty%3AN%2Csortby%3Aprice&mode=search"
Maputo,Mbabane,plane,1.9,390,"kayak.com"
Maputo,Pretoria (Use Johannesburg),plane,1.15,177,"http://www.expedia.com/Flights-Search?trip=oneway&leg1=from:Maputo,%20Mozambique%20%28MPM-Maputo%20Intl.%29,to:JNB,departure:03%2F29%2F2013TANYT&passengers=children:0,adults:1,seniors:0,infantinlap:Y&options=cabinclass:coach,nopenalty:N,sortby:price&mode=search"
Maseru,Canberra (Use Sydney),plane,30,1211,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ASU&SD0=SIN&SDP0=01-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MSU&SD0=SYD&SDP0=27-04-2013&AD=1&DO=false&NA=false"
Maseru,Lima,plane,37,2643,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ASU&SD0=SIN&SDP0=01-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MSU&SD0=LIM&SDP0=27-04-2013&AD=1&DO=false&NA=false"
Maseru,London,plane,31,582,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ASU&SD0=SIN&SDP0=01-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MSU&SD0=LON&SDP0=27-04-2013&AD=1&DO=false&NA=false"
Maseru,Pretoria (Use Johannesburg),bus,4,21,"http://www.vaalmaseru.co.za/index.html"
Maseru,Pretoria (Use Johannesburg),train,6,32,"http://www.prasa.com/rail.aspx"
Maseru,Pretoria (Use Johannesburg),plane,1,204,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ASU&SD0=SIN&SDP0=01-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MSU&SD0=JNB&SDP0=27-04-2013&AD=1&DO=false&NA=false"
Maseru,Singapore,plane,22,857,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ASU&SD0=SIN&SDP0=01-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MSU&SD0=SIN&SDP0=27-04-2013&AD=1&DO=false&NA=false"
Maseru,Washington DC,plane,27,1057,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ASU&SD0=SIN&SDP0=01-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MSU&SD0=WAS&SDP0=27-04-2013&AD=1&DO=false&NA=false"
Masqat,Abu Dhabi,plane,1.1,87,"http://www.expedia.com/Flights-Search?trip=oneway&leg1=from:MCT,to:Abu%20Dhabi,%20United%20Arab%20Emirates%20%28AUH-All%20Airports%29,departure:03%2F29%2F2013TANYT&passengers=children:0,adults:1,seniors:0,infantinlap:Y&options=cabinclass:coach,nopenalty:N,sortby:price&mode=search"
Masqat,New Delhi,plane,3,459,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=KTM&SDP0=03-04-2013&SO1=KTM&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=MCT&SDP0=03-04-2013&SO1=MCT&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false"
Masqat,Riyadh,plane,2.25,305,"http://www.expedia.com/Flights-Search?trip=oneway&leg1=from:Doha,%20Qatar%20%28DOH-Doha%20Intl.%29,to:MCT,departure:03%2F29%2F2013TANYT&passengers=children:0,adults:1,seniors:0,infantinlap:Y&options=cabinclass:coach,nopenalty:N,sortby:price&mode=search"
Mbabane,Canberra (Use Sydney),plane,20,1500,"kayak.com"
Mbabane,Lima,plane,22,2700,"kayak.com"
Mbabane,Lima,plane,23,1200,"kayak.com"
Mbabane,London,plane,24,1300,"kayak.com"
Mbabane,Maputo,bus,3.25,43,"Need a visa: ~$32 if bought in Mbabane, or ~$92 at the border. Travel by bus from Mbabane to Manzini (45 min, $1), then from Manzini to Maputo (2.5 hrs, $10).<BR><BR>http://www.lonelyplanet.com/thorntree/thread.jspa?threadID=2296745<BR><BR>http://www.lonelyplanet.com/swaziland/transport/getting-there-away<BR>"
Mbabane,Maputo,train,4.5,12,"http://travelwithoutstyle.wordpress.com/2010/09/26/finding-your-way-between-mozambique-and-swaziland-by-public-transport/"
Mbabane,Pretoria (Use Johannesburg),bus,3.5,35,"http://umhambi.blogspot.com/2012/04/new-shuttle-services-between.html"
Mbabane,Pretoria (Use Johannesburg),bus,4,55,"http://www.thekingdomofswaziland.com/downloads/TransMagnific.pdf"
Mbabane,Washington DC,plane,15,2700,"kayak.com"
Mexico,Belmopan,plane,33.17,488,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=BCV&SD0=GUA&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BCV&SD0=MEX&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Mexico,Guatemala,plane,2,403,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=GUA&SD0=PTY&SDP0=10-04-2013&SO1=PTY&SD1=GUA&SDP1=15-04-2013&AD=1&DO=true&NA=false#Search=true&TripType=return&SegNo=2&SO0=GUA&SD0=MEX&SDP0=10-04-2013&SO1=MEX&SD1=GUA&SDP1=15-04-2013&AD=1&DO=true&NA=false"
Mexico,Guatemala,plane,2.3,484,"COPY: http://www.kayak.com/flights#/GUA-MEX/2013-04-10/nonstop<BR><BR>"
Mexico,Washington DC,plane,4.1,420,"Direct flight"
Mexico,Washington DC,truck,37,450,"Cost includes gas estimate only"
Minsk,Kiev,train,50.5,225,"COPY: Source:eurail"
Minsk,Moskva,train,11,80,"COPY: http://russia.raildude.com/index.php?step=3&refp=73<BR><BR>Choose 2nd or 3rd class for a much cheaper ticket"
Minsk,Vilnius,bus,4.6,17,"COPY: Departs at 9:00 arrives at 13:40<BR>http://www.autobusubilietai.lt/"
Minsk,Warsaw,bus,10,52.39,"http://www.voyager.pl/BusPAgKK.nsf/wszystko/993F2189A88C9550C1257B32006AE3AD?EditDocument<BR><BR>http://print.voyager.pl/TimeTable.aspx?w1=ECOLINES00&w2=8502&w3=3&w4=14249&w5=9738&w6=2013-03-23&w7=ECOLINES&Jezyk=PL"
Mogadishu,Addis Ababa,plane,20,830,"http://www.rumbo.com/vuelos/spider.do<BR><BR>the trips often have to stop in Nairobi and other countries, so the trip is very long"
Mogadishu,Djibouti,plane,18.5,536,"COPY: East African Safari Air and Ethiopian Airlines<BR>http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=JIB&SD0=MGQ&SDP0=11-04-2013&AD=1&DO=true&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=JIB&SD0=MGQ&SDP0=11-04-2013&AD=1&DO=true&NA=false"
Monrovia,Conakry,plane,19.5,627,"There are no direct flights from Conakry to Monrovia. The only 1 stop flights are Royal Air Maroc through Casablanca, Morocco, in a little less than 20 hours. (Kayak.com)"
Monrovia,Freetown,plane,1.08333,185,"Kayak.com - Gambia Bird Airlines (only nonstop flights accounted for)"
Montevideo,Brasilia,bus,11,170,"http://www.ttl.com.br/produtos-e-servicos/precos-horarios/"
Montevideo,Buenos Aires,bus,8,370,""
Montevideo,Canberra (Use Sydney),plane,30,4282,""
Montevideo,Lima,plane,11,965,""
Montevideo,London,plane,18,1554,""
Montevideo,Pretoria (Use Johannesburg),plane,19,1959,""
Montevideo,Singapore,plane,38,3167,""
Montevideo,Washington DC,plane,17,1438,""
Moroni,Antananarivo,plane,1.3,520,"COPY: time of flight: http://www.happyzebra.com/distance-calculator/Moroni-to-Antananarivo.php<BR><BR>price and flight: http://www.airmadagascar.com/<BR><BR>visa required (lasts 45 days) : http://wikitravel.org/en/Comoros  (it is issued on arrival at about 61 euro)"
Moroni,Mamoudzou,boat,4,22,"http://www.leeabbamonte.com/travel-blog/comoros-and-mayotte.html"
Moskva,Astana,plane,16,363,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=ISB&SDP0=03-04-2013&SO1=ISB&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=TSE&SD0=MOW&SDP0=03-04-2013&SO1=MOW&SD1=TSE&SDP1=08-04-2013&AD=1&DO=false&NA=false"
Moskva,Helsinki,train,15,140,"COPY: http://seat61.com/Finland.htm#Helsinki - Moscow by train"
Moskva,Kiev,train,58.87,225,"COPY: Source:eurail"
Moskva,Minsk,train,11,80,"http://russia.raildude.com/index.php?step=3&refp=73<BR><BR>Choose 2nd or 3rd class for a much cheaper ticket"
Moskva,Tallinn,train,16.3,76,"COPY: Direct Train From http://www.seat61.com/Estonia"
Moskva,Tashkent,plane,4,394,"COPY: Utair Aviation 806<BR>http://www.expedia.com/Flights-Search?trip=oneway&leg1=from%3ATashkent%2C+Uzbekistan+%28TAS-Tashkent+Intl.%29%2Cto%3AMoscow%2C+Russia+%28MOW-All+Airports%29%2Cdeparture%3A04%2F17%2F2013T11%3A00&passengers=children%3A0%2Cadults%3A1%2Cseniors%3A0%2Cinfantinlap%3AY&options=cabinclass%3Aeconomy%2Cmaxhops%3A0%2Cnopenalty%3AN%2Csortby%3Aprice&mode=search"
N'Djamena,Abuja,bus,0.25,0.4,"http://www.lonelyplanet.com/chad/transport/getting-there-away"
N'Djamena,Bangui,plane,29.5,1775,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=BGF&SD0=YAO&SDP0=19-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BGF&SD0=NDJ&SDP0=19-04-2013&AD=1&DO=false&NA=false<BR><BR>No one should travel here http://wikitravel.org/en/Chad"
N'Djamena,Canberra (Use Sydney),plane,56,1752,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=NDJ&SD0=WAS&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=NDJ&SD0=SYD&SDP0=03-04-2013&AD=1&DO=false&NA=false"
N'Djamena,Khartoum,plane,3,70,"COPY: local"
N'Djamena,Lima,plane,33,4351,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=NDJ&SD0=WAS&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=NDJ&SD0=LIM&SDP0=03-04-2013&AD=1&DO=false&NA=false"
N'Djamena,London,plane,19,770,"Ethiopian Airlines"
N'Djamena,Niamey,bus,6,25,"http://www.lonelyplanet.com/chad/transport/getting-there-away"
N'Djamena,Pretoria (Use Johannesburg),plane,22.5,738,"Ethiopian Airlines"
N'Djamena,Singapore,plane,22.5,1291,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=NDJ&SD0=WAS&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=NDJ&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
N'Djamena,Washington DC,plane,23.5,1537,"Ethiopian Airlines"
N'Djamena,Yaounde,bus,0.25,0.4,"http://www.lonelyplanet.com/chad/transport/getting-there-away"
Nairobi,Dodoma,plane,1.2,195,"kayak.com"
Nairobi,Kampala,bus,13,17.37,"http://www.traveluganda.co.ug/businfo.asp"
Nairobi,Kigali,plane,1,500,"http://www.tripadvisor.com/ShowTopic-g293829-i9988-k1582543-Nairobi_to_Kigali_best_way-Kigali_Kigali_Province.html<BR><BR>more expensive to fly, but safer"
Nassau,Algiers,plane,34,1710,"COPY: momondo.com<BR>Multiple Airlines"
Nassau,Canberra (Use Sydney),plane,40,1650,"Must make two stops.  kayak.com"
Nassau,Havana,plane,1.25,240,"http://www.mycubatrip.com/Cuba/Home/Nassau_Havana"
Nassau,Lima,plane,13.5,850,"Must make one stop.<BR>kayak.com"
Nassau,London,plane,15.5,1260,"Must make one stop. kayak.com"
Nassau,Port-au-Prince,plane,6.75,375,"http://www.expedia.com/Flights-Search?trip=oneway&leg1=from%3ANassau%2C+Bahamas+%28NAS-All+Airports%29%2Cto%3APort-au-Prince%2C+Haiti+%28PAP-Toussaint+Louverture+Intl.%29%2Cdeparture%3A03%2F26%2F2013TANYT&passengers=children%3A0%2Cadults%3A1%2Cseniors%3A0%2Cinfantinlap%3AY&options=cabinclass%3Aeconomy%2Cnopenalty%3AN%2Csortby%3Aprice&mode=search"
Nassau,Pretoria (Use Johannesburg),plane,22,1830,"Must make one stop. kayak.com"
Nassau,Santo Domingo,plane,4.5,340,"http://www.expedia.com/Flight-Search-All?action=FlightSearchAll%40searchFlights&origref=www.expedia.com%2FFlight-Search-All&inpFlightRouteType=1&inpDepartureLocations=Nassau%2C+Bahamas+%28NAS%29&inpArrivalLocations=Santo+Domingo%2C+Dominican+Republic+%28SDQ-Las+Americas+Intl.%29&inpDepartureDates=03%2F26%2F2013&inpAdultCounts=1&inpSeniorCounts=0&inpChildCounts=0&inpChildAges=-1&inpChildAges=-1&inpChildAges=-1&inpChildAges=-1&inpChildAges=-1&inpInfants=2&inpFlightAirlinePreference=&inpFlightClass=3&inpOmnitureReferralId="
Nassau,Singapore,plane,34.75,3000,"Must make two stops.  kayak.com"
Nassau,Washington DC,plane,3,360,"kayak.com"
New Delhi,Beijing,plane,21,655,""
New Delhi,Canberra (Use Sydney),plane,21,1931,"Eithad Air"
New Delhi,Dhaka,plane,6,248,""
New Delhi,Islamabad,plane,29,1360,"http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=ISB&SDP0=03-04-2013&SO1=ISB&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=ISB&SDP0=03-04-2013&SO1=ISB&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false"
New Delhi,Islamabad,plane,25,763,"http://www.orbitz.com/shop/airsearch?type=air&ar.type=roundTrip&ar.rt.numAdult=1&ar.rt.cabin=C&ar.rt.numChild=0&ar.rt.leaveSlice.time=Anytime&ar.rt.leaveSlice.dest.key=ISB&ar.rt.leaveSlice.orig.key=DEL&ar.rt.returnSlice.time=Anytime&ar.rt.numSenior=0&ar.rt.leaveSlice.date=04/01/13&ar.rt.returnSlice.date=05/31/13&search=Search&userRate.price=USD|1058.81&WT.mc_ev=click&WT.mc_id=e71&afsrc=1&gcid=C11287x059&source=OSA_KAYAK&lpid=osaplair"
New Delhi,Kathmandu,plane,1.5,182,"http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=KTM&SDP0=03-04-2013&SO1=KTM&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=KTM&SDP0=03-04-2013&SO1=KTM&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false"
New Delhi,Lima,plane,25,2192,"KLM Air"
New Delhi,London,plane,15,950,"gulf air"
New Delhi,Male,plane,7.5,448,"http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=KTM&SDP0=03-04-2013&SO1=KTM&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=MLE&SDP0=03-04-2013&SO1=MLE&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false"
New Delhi,Masqat,plane,3,459,"http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=KTM&SDP0=03-04-2013&SO1=KTM&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=DEL&SD0=MCT&SDP0=03-04-2013&SO1=MCT&SD1=DEL&SDP1=08-04-2013&AD=1&DO=false&NA=false"
New Delhi,Pretoria (Use Johannesburg),plane,12.5,925,"Kenya Air"
New Delhi,Singapore,plane,18,719,"Air India"
New Delhi,Thimphu,bus,40,14,"COPY: NON AIR CONDITIONED SLEEPER TRAIN AND THEN A BUS GL HF<BR><BR>http://www.bhutan.name/howtogo.html<BR>by bus from colca<BR>http://www.indiamike.com/india/buses-automobiles-motorcycles-and-bicycles-f117/sleeper-bus-to-kolkata-t124554/"
New Delhi,Thimphu,plane,2.5,400,"COPY: http://www.visitbhutan.com/drukair_airfares.html"
New Delhi,Washington DC,plane,21.5,1232,"Etihad Air"
Niamey,N'Djamena,bus,6,25,"COPY: http://www.lonelyplanet.com/chad/transport/getting-there-away"
Niamey,Ouagadougou,plane,1,236,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ADD&SD0=ASM&SDP0=10-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=NIM&SD0=OUA&SDP0=11-04-2013&AD=1&DO=false&NA=false"
Nicosia,Ankara,train,3,422,"https://www.kayak.com/flightreservation?searchID=FAACD4caPO&resultID=d7b98a77ec835324948562b8c9cb388d&subOptId=E-1a2fb465bb5&providerCode=A3&ProvidedByCode=10&NumSenior=0&NumAdults=1&NumChildren=0&NumInfantsLap=0&Cabin=Economy&clickId=Z6KurfBWKJfkTAHasAEx2Q"
Noumea,Canberra (Use Sydney),plane,3,252,"Plane<BR>		NOU-IAD 37h 40m and $4865<BR>		NOU-LIM 68h and $4042<BR>		NOU-LON 30h 20m and $1591<BR>		NOU-JNB 39h and $4273<BR>		NOU-SYD 3h 15m and $252<BR>		NOU-SIN 14h 30m and $1286<BR><BR>		Source:<BR>		http://www.momondo.com"
Noumea,Canberra (Use Sydney),plane,3,260,"momondo"
Noumea,Lima,plane,68,4000,"momondo"
Noumea,Lima,plane,68,4042,"Plane<BR>		NOU-IAD 37h 40m and $4865<BR>		NOU-LIM 68h and $4042<BR>		NOU-LON 30h 20m and $1591<BR>		NOU-JNB 39h and $4273<BR>		NOU-SYD 3h 15m and $252<BR>		NOU-SIN 14h 30m and $1286<BR><BR>		Source:<BR>		http://www.momondo.com"
Noumea,London,plane,33,1200,"momondo"
Noumea,London,plane,30,1591,"Plane<BR>		NOU-IAD 37h 40m and $4865<BR>		NOU-LIM 68h and $4042<BR>		NOU-LON 30h 20m and $1591<BR>		NOU-JNB 39h and $4273<BR>		NOU-SYD 3h 15m and $252<BR>		NOU-SIN 14h 30m and $1286<BR><BR>		Source:<BR>		http://www.momondo.com"
Noumea,Pretoria (Use Johannesburg),plane,45,1980,"momondo"
Noumea,Pretoria (Use Johannesburg),plane,39,4273,"Plane<BR>		NOU-IAD 37h 40m and $4865<BR>		NOU-LIM 68h and $4042<BR>		NOU-LON 30h 20m and $1591<BR>		NOU-JNB 39h and $4273<BR>		NOU-SYD 3h 15m and $252<BR>		NOU-SIN 14h 30m and $1286<BR><BR>		Source:<BR>		http://www.momondo.com"
Noumea,Singapore,plane,15,1286,"Plane<BR>		NOU-IAD 37h 40m and $4865<BR>		NOU-LIM 68h and $4042<BR>		NOU-LON 30h 20m and $1591<BR>		NOU-JNB 39h and $4273<BR>		NOU-SYD 3h 15m and $252<BR>		NOU-SIN 14h 30m and $1286<BR><BR>		Source:<BR>		http://www.momondo.com"
Noumea,Singapore,plane,18,1000,"momondo"
Noumea,Washington DC,plane,38,4865,"Plane<BR>		NOU-IAD 37h 40m and $4865<BR>		NOU-LIM 68h and $4042<BR>		NOU-LON 30h 20m and $1591<BR>		NOU-JNB 39h and $4273<BR>		NOU-SYD 3h 15m and $252<BR>		NOU-SIN 14h 30m and $1286<BR><BR>		Source:<BR>		http://www.momondo.com"
Noumea,Washington DC,plane,39,2000,"momondo"
Nuku'alofa,Canberra (Use Sydney),plane,7.5,543,"http://www.kayak.com/#/flights/TBU-SYD/2013-04-06"
Nuku'alofa,Lima,plane,33,3607,"http://www.kayak.com/#/flights/TBU-LIM/2013-04-06"
Nuku'alofa,Pretoria (Use Johannesburg),plane,27.5,3261,"http://www.kayak.com/#/flights/TBU-LHR/2013-04-06"
Nuku'alofa,Pretoria (Use Johannesburg),plane,44,4634,"http://www.kayak.com/#/flights/TBU-JNB/2013-04-06"
Nuku'alofa,Singapore,plane,35,1293,"http://www.kayak.com/#/flights/TBU-SIN/2013-04-06"
Nuku'alofa,Suva,plane,12,313,"http://www.kayak.com/#/flights/TBU-SUV/2013-04-06"
Nuku'alofa,Washington DC,plane,28,1855,"http://www.kayak.com/#/flights/TBU-WAS/2013-04-06"
Nuuk,Canberra (Use Sydney),plane,31.4,2710,"Air greenland"
Nuuk,Lima,plane,33.25,4321,"Air greenland"
Nuuk,London,plane,17.5,1618.5,"Air greenland"
Nuuk,Pretoria (Use Johannesburg),plane,29.3,3030,"Air greenland"
